_id,block,answer,correct,scaffold,question,scenario,graph,condition,session,experiment,subject,time_elapsed,trial_index,rt,rt_sec,q_order
"ObjectId(""58e45c5cd46cc6fa347e620a"")",triangular_scaffolded,1,1,show-interactive,midpoint,longmire,triangular,4,kilo,reverse,YNWL4,357566,8,21176,21,4
"ObjectId(""58e45c5cd46cc6fa347e620b"")",triangular_scaffolded,O,0,show-interactive,start+overlap,longmire,triangular,4,kilo,reverse,YNWL4,397843,9,39032,39,5
"ObjectId(""58e45c5cd46cc6fa347e620c"")",triangular_testing,68,1,none,starts,longmire,triangular,4,kilo,reverse,YNWL4,430008,10,30917,31,6
"ObjectId(""58e45c5cd46cc6fa347e620d"")",triangular_testing,ABCDFIM,0,none,before+overlap,longmire,triangular,4,kilo,reverse,YNWL4,496715,11,65456,65,7
"ObjectId(""58e45c5cd46cc6fa347e620e"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,4,kilo,reverse,YNWL4,546942,12,48876,49,8
"ObjectId(""58e45c5cd46cc6fa347e620f"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,4,kilo,reverse,YNWL4,578401,13,30207,30,9
"ObjectId(""58e45c5cd46cc6fa347e6210"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,4,kilo,reverse,YNWL4,601993,14,22341,22,10
"ObjectId(""58e45c5cd46cc6fa347e6211"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,4,kilo,reverse,YNWL4,640330,15,36871,37,11
"ObjectId(""58e45c5cd46cc6fa347e6212"")",triangular_testing,O,1,none,meets,longmire,triangular,4,kilo,reverse,YNWL4,661603,16,20035,20,12
"ObjectId(""58e45c5cd46cc6fa347e6213"")",triangular_testing,45,1,none,finishes,longmire,triangular,4,kilo,reverse,YNWL4,696814,17,33963,34,13
"ObjectId(""58e45c5cd46cc6fa347e6214"")",triangular_testing,KL,1,none,during+overlap,longmire,triangular,4,kilo,reverse,YNWL4,767145,18,69078,69,14
"ObjectId(""58e45c5cd46cc6fa347e6215"")",triangular_testing,BCDFG,1,none,during,longmire,triangular,4,kilo,reverse,YNWL4,821594,19,53009,53,15
"ObjectId(""58e45c5cd46cc6fa347e6216"")",linear_scaffolded,HO,1,show-interactive,start,axis,linear,4,kilo,reverse,YNWL4,901509,21,50896,51,1
"ObjectId(""58e45c5cd46cc6fa347e6217"")",linear_scaffolded,4,1,show-interactive,end,axis,linear,4,kilo,reverse,YNWL4,915165,22,12407,12,2
"ObjectId(""58e45c5cd46cc6fa347e6218"")",linear_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,linear,4,kilo,reverse,YNWL4,983592,23,67171,67,3
"ObjectId(""58e45c5cd46cc6fa347e6219"")",linear_scaffolded,8,1,show-interactive,midpoint,axis,linear,4,kilo,reverse,YNWL4,1024097,24,39069,39,4
"ObjectId(""58e45c5cd46cc6fa347e621a"")",linear_scaffolded,10,0,show-interactive,start+overlap,axis,linear,4,kilo,reverse,YNWL4,1047090,25,21742,22,5
"ObjectId(""58e45c5cd46cc6fa347e621b"")",linear_testing,9,1,none,start+duration,axis,linear,4,kilo,reverse,YNWL4,1096486,26,48148,48,6
"ObjectId(""58e45c5cd46cc6fa347e621c"")",linear_testing,FGMO,0,none,meets,axis,linear,4,kilo,reverse,YNWL4,1146335,27,48596,49,7
"ObjectId(""58e45c5cd46cc6fa347e621d"")",linear_testing,FGHLMO,0,none,before+overlap,axis,linear,4,kilo,reverse,YNWL4,1232064,28,84480,84,8
"ObjectId(""58e45c5cd46cc6fa347e621e"")",linear_testing,G,1,none,starts+finishes,axis,linear,4,kilo,reverse,YNWL4,1254392,29,20892,21,9
"ObjectId(""58e45c5cd46cc6fa347e621f"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,4,kilo,reverse,YNWL4,1295280,30,39643,40,10
"ObjectId(""58e45c5cd46cc6fa347e6220"")",linear_testing,A,1,none,during+overlap,axis,linear,4,kilo,reverse,YNWL4,1341445,31,44914,45,11
"ObjectId(""58e45c5cd46cc6fa347e6221"")",linear_testing,6,1,none,starts,axis,linear,4,kilo,reverse,YNWL4,1371298,32,28606,29,12
"ObjectId(""58e45c5cd46cc6fa347e6222"")",linear_testing,GO,1,none,finishes,axis,linear,4,kilo,reverse,YNWL4,1402089,33,29546,30,13
"ObjectId(""58e45c5cd46cc6fa347e6223"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,4,kilo,reverse,YNWL4,1449493,34,46156,46,14
"ObjectId(""58e45c5cd46cc6fa347e6224"")",linear_testing,FMO,1,none,during,axis,linear,4,kilo,reverse,YNWL4,1480815,35,30072,30,15
"ObjectId(""58e45c5cd46cc6fa347e6226"")",drawingTest,C1,1,none,duration,jones,none,4,kilo,reverse,YNWL4,2337187,38,67257,67,
"ObjectId(""58e45c5cd46cc6fa347e6227"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,kilo,reverse,YNWL4,2394208,39,55683,56,
"ObjectId(""58e45c5cd46cc6fa347e6228"")",linear_scaffolded,CDL,1,describe-what,start,longmire,linear,1,kilo,experiment,Q3T3X,264508,5,49000,49,1
"ObjectId(""58e45c5cd46cc6fa347e6229"")",linear_scaffolded,HJKLMNO,1,describe-what,end,longmire,linear,1,kilo,experiment,Q3T3X,309808,6,44050,44,2
"ObjectId(""58e45c5cd46cc6fa347e622a"")",linear_scaffolded,GO,1,describe-what,duration,longmire,linear,1,kilo,experiment,Q3T3X,352844,7,41775,42,3
"ObjectId(""58e45c5cd46cc6fa347e622b"")",linear_scaffolded,1,1,describe-what,midpoint,longmire,linear,1,kilo,experiment,Q3T3X,377330,8,23238,23,4
"ObjectId(""58e45c5cd46cc6fa347e622c"")",linear_scaffolded,A,1,describe-what,start+overlap,longmire,linear,1,kilo,experiment,Q3T3X,401377,9,22800,23,5
"ObjectId(""58e45c5cd46cc6fa347e622d"")",linear_testing,O,1,none,meets,longmire,linear,1,kilo,experiment,Q3T3X,418184,10,15562,16,6
"ObjectId(""58e45c5cd46cc6fa347e622e"")",linear_testing,BCDFGHIJKLO,0,none,during,longmire,linear,1,kilo,experiment,Q3T3X,525226,11,105799,106,7
"ObjectId(""58e45c5cd46cc6fa347e622f"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,1,kilo,experiment,Q3T3X,572074,12,45503,46,8
"ObjectId(""58e45c5cd46cc6fa347e6230"")",linear_testing,C,1,none,starts+finishes,longmire,linear,1,kilo,experiment,Q3T3X,596206,13,22878,23,9
"ObjectId(""58e45c5cd46cc6fa347e6231"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,1,kilo,experiment,Q3T3X,640109,14,42648,43,10
"ObjectId(""58e45c5cd46cc6fa347e6232"")",linear_testing,GO,1,none,contain+duration,longmire,linear,1,kilo,experiment,Q3T3X,724046,15,82683,83,11
"ObjectId(""58e45c5cd46cc6fa347e6233"")",linear_testing,KL,1,none,during+overlap,longmire,linear,1,kilo,experiment,Q3T3X,765918,16,40527,41,12
"ObjectId(""58e45c5cd46cc6fa347e6234"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,1,kilo,experiment,Q3T3X,805829,17,38659,39,13
"ObjectId(""58e45c5cd46cc6fa347e6235"")",linear_testing,68,1,none,starts,longmire,linear,1,kilo,experiment,Q3T3X,850848,18,43771,44,14
"ObjectId(""58e45c5cd46cc6fa347e6236"")",linear_testing,45,1,none,finishes,longmire,linear,1,kilo,experiment,Q3T3X,892674,19,40571,41,15
"ObjectId(""58e45c5cd46cc6fa347e6237"")",triangular_scaffolded,G,0,describe-what,start,axis,triangular,1,kilo,experiment,Q3T3X,1039920,21,124252,124,1
"ObjectId(""58e45c5cd46cc6fa347e6238"")",triangular_scaffolded,46,0,describe-what,end,axis,triangular,1,kilo,experiment,Q3T3X,1114765,22,73489,73,2
"ObjectId(""58e45c5cd46cc6fa347e6239"")",triangular_scaffolded,ACEFGHIKL,1,describe-what,duration,axis,triangular,1,kilo,experiment,Q3T3X,1159590,23,43485,43,3
"ObjectId(""58e45c5cd46cc6fa347e623a"")",triangular_scaffolded,8,1,describe-what,midpoint,axis,triangular,1,kilo,experiment,Q3T3X,1183998,24,23154,23,4
"ObjectId(""58e45c5cd46cc6fa347e623b"")",triangular_scaffolded,7,1,describe-what,start+overlap,axis,triangular,1,kilo,experiment,Q3T3X,1212792,25,27541,28,5
"ObjectId(""58e45c5cd46cc6fa347e623c"")",triangular_testing,4,0,none,start+duration,axis,triangular,1,kilo,experiment,Q3T3X,1235072,26,21028,21,6
"ObjectId(""58e45c5cd46cc6fa347e623d"")",triangular_testing,FGMO,1,none,before+overlap,axis,triangular,1,kilo,experiment,Q3T3X,1283794,27,47468,47,7
"ObjectId(""58e45c5cd46cc6fa347e623e"")",triangular_testing,ABCEJ,1,none,overlap+overlap,axis,triangular,1,kilo,experiment,Q3T3X,1314470,28,29427,29,8
"ObjectId(""58e45c5cd46cc6fa347e623f"")",triangular_testing,GO,1,none,finishes,axis,triangular,1,kilo,experiment,Q3T3X,1337326,29,21604,22,9
"ObjectId(""58e45c5cd46cc6fa347e6240"")",triangular_testing,FGMO,0,none,meets,axis,triangular,1,kilo,experiment,Q3T3X,1381568,30,42989,43,10
"ObjectId(""58e45c5cd46cc6fa347e6241"")",triangular_testing,A,1,none,during+overlap,axis,triangular,1,kilo,experiment,Q3T3X,1433035,31,50215,50,11
"ObjectId(""58e45c5cd46cc6fa347e6242"")",triangular_testing,6,1,none,starts,axis,triangular,1,kilo,experiment,Q3T3X,1456827,32,22541,23,12
"ObjectId(""58e45c5cd46cc6fa347e6243"")",triangular_testing,A,0,none,during,axis,triangular,1,kilo,experiment,Q3T3X,1469347,33,11262,11,13
"ObjectId(""58e45c5cd46cc6fa347e6244"")",triangular_testing,DMNO,1,none,contain+duration,axis,triangular,1,kilo,experiment,Q3T3X,1511317,34,40718,41,14
"ObjectId(""58e45c5cd46cc6fa347e6245"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,1,kilo,experiment,Q3T3X,1524165,35,11591,12,15
"ObjectId(""58e45c5cd46cc6fa347e6247"")",drawingTest,J4,0,none,duration,jones,none,1,kilo,experiment,Q3T3X,2447365,38,110645,111,
"ObjectId(""58e45c5cd46cc6fa347e6248"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,1,kilo,experiment,Q3T3X,2546982,39,98285,98,
"ObjectId(""58e45c5cd46cc6fa347e6249"")",linear_scaffolded,CDL,1,show-interactive,start,longmire,linear,4,kilo,experiment,5AW04,241585,5,35340,35,1
"ObjectId(""58e45c5cd46cc6fa347e624a"")",linear_scaffolded,HJKLMNO,1,show-interactive,end,longmire,linear,4,kilo,experiment,5AW04,297889,6,55055,55,2
"ObjectId(""58e45c5cd46cc6fa347e624b"")",linear_scaffolded,GO,1,show-interactive,duration,longmire,linear,4,kilo,experiment,5AW04,335409,7,36264,36,3
"ObjectId(""58e45c5cd46cc6fa347e624c"")",linear_scaffolded,12,0,show-interactive,midpoint,longmire,linear,4,kilo,experiment,5AW04,370001,8,33344,33,4
"ObjectId(""58e45c5cd46cc6fa347e624d"")",linear_scaffolded,O,0,show-interactive,start+overlap,longmire,linear,4,kilo,experiment,5AW04,404543,9,33288,33,5
"ObjectId(""58e45c5cd46cc6fa347e624e"")",linear_testing,C,1,none,starts+finishes,longmire,linear,4,kilo,experiment,5AW04,433473,10,27686,28,6
"ObjectId(""58e45c5cd46cc6fa347e624f"")",linear_testing,GO,1,none,contain+duration,longmire,linear,4,kilo,experiment,5AW04,484157,11,49434,49,7
"ObjectId(""58e45c5cd46cc6fa347e6250"")",linear_testing,68,1,none,starts,longmire,linear,4,kilo,experiment,5AW04,536752,12,51323,51,8
"ObjectId(""58e45c5cd46cc6fa347e6251"")",linear_testing,45,1,none,finishes,longmire,linear,4,kilo,experiment,5AW04,593088,13,55088,55,9
"ObjectId(""58e45c5cd46cc6fa347e6252"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,4,kilo,experiment,5AW04,633364,14,38963,39,10
"ObjectId(""58e45c5cd46cc6fa347e6253"")",linear_testing,O,1,none,meets,longmire,linear,4,kilo,experiment,5AW04,661779,15,27169,27,11
"ObjectId(""58e45c5cd46cc6fa347e6254"")",linear_testing,BCDFHIJLO,0,none,during,longmire,linear,4,kilo,experiment,5AW04,758737,16,95699,96,12
"ObjectId(""58e45c5cd46cc6fa347e6255"")",linear_testing,KL,1,none,during+overlap,longmire,linear,4,kilo,experiment,5AW04,812673,17,52512,53,13
"ObjectId(""58e45c5cd46cc6fa347e6256"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,4,kilo,experiment,5AW04,869348,18,55423,55,14
"ObjectId(""58e45c5cd46cc6fa347e6257"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,4,kilo,experiment,5AW04,912807,19,42214,42,15
"ObjectId(""58e45c5cd46cc6fa347e6258"")",triangular_scaffolded,HO,1,show-interactive,start,axis,triangular,4,kilo,experiment,5AW04,982899,21,49691,50,1
"ObjectId(""58e45c5cd46cc6fa347e6259"")",triangular_scaffolded,4,1,show-interactive,end,axis,triangular,4,kilo,experiment,5AW04,998610,22,14457,14,2
"ObjectId(""58e45c5cd46cc6fa347e625a"")",triangular_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,triangular,4,kilo,experiment,5AW04,1042883,23,43019,43,3
"ObjectId(""58e45c5cd46cc6fa347e625b"")",triangular_scaffolded,8,1,show-interactive,midpoint,axis,triangular,4,kilo,experiment,5AW04,1085919,24,41788,42,4
"ObjectId(""58e45c5cd46cc6fa347e625c"")",triangular_scaffolded,7,1,show-interactive,start+overlap,axis,triangular,4,kilo,experiment,5AW04,1164426,25,77253,77,5
"ObjectId(""58e45c5cd46cc6fa347e625d"")",triangular_testing,A,1,none,during+overlap,axis,triangular,4,kilo,experiment,5AW04,1222837,26,56924,57,6
"ObjectId(""58e45c5cd46cc6fa347e625e"")",triangular_testing,BCJ,0,none,overlap+overlap,axis,triangular,4,kilo,experiment,5AW04,1252478,27,28384,28,7
"ObjectId(""58e45c5cd46cc6fa347e625f"")",triangular_testing,DMNO,1,none,contain+duration,axis,triangular,4,kilo,experiment,5AW04,1304993,28,51254,51,8
"ObjectId(""58e45c5cd46cc6fa347e6260"")",triangular_testing,6,1,none,starts,axis,triangular,4,kilo,experiment,5AW04,1334976,29,28730,29,9
"ObjectId(""58e45c5cd46cc6fa347e6261"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,4,kilo,experiment,5AW04,1350272,30,14050,14,10
"ObjectId(""58e45c5cd46cc6fa347e6262"")",triangular_testing,4,0,none,start+duration,axis,triangular,4,kilo,experiment,5AW04,1402956,31,51419,51,11
"ObjectId(""58e45c5cd46cc6fa347e6263"")",triangular_testing,FMO,1,none,during,axis,triangular,4,kilo,experiment,5AW04,1415273,32,11059,11,12
"ObjectId(""58e45c5cd46cc6fa347e6264"")",triangular_testing,G,1,none,meets,axis,triangular,4,kilo,experiment,5AW04,1464325,33,47769,48,13
"ObjectId(""58e45c5cd46cc6fa347e6265"")",triangular_testing,GO,1,none,finishes,axis,triangular,4,kilo,experiment,5AW04,1481108,34,15519,16,14
"ObjectId(""58e45c5cd46cc6fa347e6266"")",triangular_testing,FGMO,1,none,before+overlap,axis,triangular,4,kilo,experiment,5AW04,1531992,35,49627,50,15
"ObjectId(""58e45c5cd46cc6fa347e6268"")",drawingTest,C1,1,none,duration,jones,none,4,kilo,experiment,5AW04,2506465,38,121134,121,
"ObjectId(""58e45c5cd46cc6fa347e6269"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,kilo,experiment,5AW04,2578117,39,70331,70,
"ObjectId(""58e45c5cd46cc6fa347e626a"")",triangular_scaffolded,CDL,1,describe-what,start,longmire,triangular,1,kilo,reverse,TZF8P,274710,5,86907,87,1
"ObjectId(""58e45c5cd46cc6fa347e626b"")",triangular_scaffolded,HJKLMNO,1,describe-what,end,longmire,triangular,1,kilo,reverse,TZF8P,304793,6,28735,29,2
"ObjectId(""58e45c5cd46cc6fa347e626c"")",triangular_scaffolded,GO,1,describe-what,duration,longmire,triangular,1,kilo,reverse,TZF8P,326946,7,20911,21,3
"ObjectId(""58e45c5cd46cc6fa347e626d"")",triangular_scaffolded,1,1,describe-what,midpoint,longmire,triangular,1,kilo,reverse,TZF8P,340545,8,12357,12,4
"ObjectId(""58e45c5cd46cc6fa347e626e"")",triangular_scaffolded,A,1,describe-what,start+overlap,longmire,triangular,1,kilo,reverse,TZF8P,378660,9,36872,37,5
"ObjectId(""58e45c5cd46cc6fa347e626f"")",triangular_testing,AN,0,none,overlap+overlap,longmire,triangular,1,kilo,reverse,TZF8P,410717,10,30736,31,6
"ObjectId(""58e45c5cd46cc6fa347e6270"")",triangular_testing,68,1,none,starts,longmire,triangular,1,kilo,reverse,TZF8P,435912,11,23942,24,7
"ObjectId(""58e45c5cd46cc6fa347e6271"")",triangular_testing,BCDFG,1,none,during,longmire,triangular,1,kilo,reverse,TZF8P,488810,12,51636,52,8
"ObjectId(""58e45c5cd46cc6fa347e6272"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,1,kilo,reverse,TZF8P,547074,13,57016,57,9
"ObjectId(""58e45c5cd46cc6fa347e6273"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,1,kilo,reverse,TZF8P,562764,14,14436,14,10
"ObjectId(""58e45c5cd46cc6fa347e6274"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,1,kilo,reverse,TZF8P,589206,15,25196,25,11
"ObjectId(""58e45c5cd46cc6fa347e6275"")",triangular_testing,45,1,none,finishes,longmire,triangular,1,kilo,reverse,TZF8P,618342,16,27776,28,12
"ObjectId(""58e45c5cd46cc6fa347e6276"")",triangular_testing,KL,1,none,during+overlap,longmire,triangular,1,kilo,reverse,TZF8P,660262,17,40660,41,13
"ObjectId(""58e45c5cd46cc6fa347e6277"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,1,kilo,reverse,TZF8P,674811,18,13299,13,14
"ObjectId(""58e45c5cd46cc6fa347e6278"")",triangular_testing,O,1,none,meets,longmire,triangular,1,kilo,reverse,TZF8P,691666,19,15608,16,15
"ObjectId(""58e45c5cd46cc6fa347e6279"")",linear_scaffolded,HO,1,describe-what,start,axis,linear,1,kilo,reverse,TZF8P,744555,21,26255,26,1
"ObjectId(""58e45c5cd46cc6fa347e627a"")",linear_scaffolded,4,1,describe-what,end,axis,linear,1,kilo,reverse,TZF8P,754749,22,8935,9,2
"ObjectId(""58e45c5cd46cc6fa347e627b"")",linear_scaffolded,ACEFGHIKL,1,describe-what,duration,axis,linear,1,kilo,reverse,TZF8P,814671,23,58682,59,3
"ObjectId(""58e45c5cd46cc6fa347e627c"")",linear_scaffolded,8,1,describe-what,midpoint,axis,linear,1,kilo,reverse,TZF8P,850817,24,34731,35,4
"ObjectId(""58e45c5cd46cc6fa347e627d"")",linear_scaffolded,7,1,describe-what,start+overlap,axis,linear,1,kilo,reverse,TZF8P,890018,25,37945,38,5
"ObjectId(""58e45c5cd46cc6fa347e627e"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,1,kilo,reverse,TZF8P,952253,26,60980,61,6
"ObjectId(""58e45c5cd46cc6fa347e627f"")",linear_testing,A,1,none,during+overlap,axis,linear,1,kilo,reverse,TZF8P,972787,27,19112,19,7
"ObjectId(""58e45c5cd46cc6fa347e6280"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,1,kilo,reverse,TZF8P,1003119,28,29084,29,8
"ObjectId(""58e45c5cd46cc6fa347e6281"")",linear_testing,G,1,none,meets,axis,linear,1,kilo,reverse,TZF8P,1089482,29,85113,85,9
"ObjectId(""58e45c5cd46cc6fa347e6282"")",linear_testing,G,1,none,starts+finishes,axis,linear,1,kilo,reverse,TZF8P,1104135,30,13212,13,10
"ObjectId(""58e45c5cd46cc6fa347e6283"")",linear_testing,BCEJ,0,none,before+overlap,axis,linear,1,kilo,reverse,TZF8P,1150815,31,45433,45,11
"ObjectId(""58e45c5cd46cc6fa347e6284"")",linear_testing,FMO,1,none,during,axis,linear,1,kilo,reverse,TZF8P,1184328,32,32268,32,12
"ObjectId(""58e45c5cd46cc6fa347e6285"")",linear_testing,GO,1,none,finishes,axis,linear,1,kilo,reverse,TZF8P,1213959,33,28377,28,13
"ObjectId(""58e45c5cd46cc6fa347e6286"")",linear_testing,6,1,none,starts,axis,linear,1,kilo,reverse,TZF8P,1258314,34,43106,43,14
"ObjectId(""58e45c5cd46cc6fa347e6287"")",linear_testing,9,1,none,start+duration,axis,linear,1,kilo,reverse,TZF8P,1280397,35,20835,21,15
"ObjectId(""58e45c5cd46cc6fa347e6289"")",drawingTest,C1,1,none,duration,jones,none,1,kilo,reverse,TZF8P,2735834,38,208471,208,
"ObjectId(""58e45c5cd46cc6fa347e628a"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,1,kilo,reverse,TZF8P,2784426,39,47174,47,
"ObjectId(""58e45c5cd46cc6fa347e628b"")",linear_scaffolded,HO,1,describe-what,start,axis,linear,1,kilo,experiment,QQDWJ,306815,5,35880,36,1
"ObjectId(""58e45c5cd46cc6fa347e628c"")",linear_scaffolded,4,1,describe-what,end,axis,linear,1,kilo,experiment,QQDWJ,321643,6,13581,14,2
"ObjectId(""58e45c5cd46cc6fa347e628d"")",linear_scaffolded,ACEFGHIKL,1,describe-what,duration,axis,linear,1,kilo,experiment,QQDWJ,383048,7,60158,60,3
"ObjectId(""58e45c5cd46cc6fa347e628e"")",linear_scaffolded,8,1,describe-what,midpoint,axis,linear,1,kilo,experiment,QQDWJ,424393,8,38931,39,4
"ObjectId(""58e45c5cd46cc6fa347e628f"")",linear_scaffolded,7,1,describe-what,start+overlap,axis,linear,1,kilo,experiment,QQDWJ,455915,9,30274,30,5
"ObjectId(""58e45c5cd46cc6fa347e6290"")",linear_testing,FMO,1,none,during,axis,linear,1,kilo,experiment,QQDWJ,497484,10,40323,40,6
"ObjectId(""58e45c5cd46cc6fa347e6291"")",linear_testing,4,0,none,start+duration,axis,linear,1,kilo,experiment,QQDWJ,538109,11,39379,39,7
"ObjectId(""58e45c5cd46cc6fa347e6292"")",linear_testing,G,1,none,starts+finishes,axis,linear,1,kilo,experiment,QQDWJ,564766,12,25412,25,8
"ObjectId(""58e45c5cd46cc6fa347e6293"")",linear_testing,GO,1,none,finishes,axis,linear,1,kilo,experiment,QQDWJ,584889,13,18876,19,9
"ObjectId(""58e45c5cd46cc6fa347e6294"")",linear_testing,6,1,none,starts,axis,linear,1,kilo,experiment,QQDWJ,626768,14,40633,41,10
"ObjectId(""58e45c5cd46cc6fa347e6295"")",linear_testing,G,1,none,meets,axis,linear,1,kilo,experiment,QQDWJ,692788,15,64771,65,11
"ObjectId(""58e45c5cd46cc6fa347e6296"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,1,kilo,experiment,QQDWJ,727759,16,33635,34,12
"ObjectId(""58e45c5cd46cc6fa347e6297"")",linear_testing,A,1,none,during+overlap,axis,linear,1,kilo,experiment,QQDWJ,754727,17,25718,26,13
"ObjectId(""58e45c5cd46cc6fa347e6298"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,1,kilo,experiment,QQDWJ,813890,18,57910,58,14
"ObjectId(""58e45c5cd46cc6fa347e6299"")",linear_testing,GMO,0,none,before+overlap,axis,linear,1,kilo,experiment,QQDWJ,865453,19,50312,50,15
"ObjectId(""58e45c5cd46cc6fa347e629a"")",triangular_scaffolded,CDL,1,describe-what,start,longmire,triangular,1,kilo,experiment,QQDWJ,931432,21,46893,47,1
"ObjectId(""58e45c5cd46cc6fa347e629b"")",triangular_scaffolded,GHJKLMNO,0,describe-what,end,longmire,triangular,1,kilo,experiment,QQDWJ,1048886,22,116202,116,2
"ObjectId(""58e45c5cd46cc6fa347e629c"")",triangular_scaffolded,GO,1,describe-what,duration,longmire,triangular,1,kilo,experiment,QQDWJ,1059188,23,8936,9,3
"ObjectId(""58e45c5cd46cc6fa347e629d"")",triangular_scaffolded,1,1,describe-what,midpoint,longmire,triangular,1,kilo,experiment,QQDWJ,1088423,24,27975,28,4
"ObjectId(""58e45c5cd46cc6fa347e629e"")",triangular_scaffolded,A,1,describe-what,start+overlap,longmire,triangular,1,kilo,experiment,QQDWJ,1106000,25,16329,16,5
"ObjectId(""58e45c5cd46cc6fa347e629f"")",triangular_testing,MN,0,none,overlap+overlap,longmire,triangular,1,kilo,experiment,QQDWJ,1153075,26,45829,46,6
"ObjectId(""58e45c5cd46cc6fa347e62a0"")",triangular_testing,ABCDF,0,none,before+overlap,longmire,triangular,1,kilo,experiment,QQDWJ,1249476,27,95147,95,7
"ObjectId(""58e45c5cd46cc6fa347e62a1"")",triangular_testing,O,1,none,meets,longmire,triangular,1,kilo,experiment,QQDWJ,1280061,28,29242,29,8
"ObjectId(""58e45c5cd46cc6fa347e62a2"")",triangular_testing,68,1,none,starts,longmire,triangular,1,kilo,experiment,QQDWJ,1310876,29,29565,30,9
"ObjectId(""58e45c5cd46cc6fa347e62a3"")",triangular_testing,ABCDFGHIJLO,0,none,during,longmire,triangular,1,kilo,experiment,QQDWJ,1458624,30,146494,146,10
